fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,stars,price,kcal,age,production volume,sediment volume,opacity,magnesium oxide,total potassium
6.6,0.63,0.0,4.3,0.093,51.0,77.5,0.99558,3.2,0.45,9.5,2.0,21.177295898073165,173.9760803230432,1.834751933557063,49143.11592053408,11.333606477931735,0.10112935897559049,49.38302825756228,99.73538230338534
7.2,0.53,0.14,2.1,0.064,15.0,29.0,0.99323,3.35,0.61,12.1,3.0,16.520485783561075,243.274285902015,2.0938767774793297,50678.71429651478,9.658167735938465,0.10152832664999133,53.512896508028625,101.19912804603483
5.7,0.6,0.0,1.4,0.063,11.0,18.0,0.99191,3.45,0.56,12.2,3.0,14.950714698432085,232.06782868605535,1.9879285065505654,49334.422689406594,10.15996131197094,0.09992727108174693,48.9858496306578,101.43660043666799
7.6,1.58,0.0,2.1,0.137,5.0,9.0,0.99476,3.5,0.4,10.9,1.0,14.168305846946875,211.41561763601015,2.143682579218581,51542.3506933517,9.435894500372303,0.09874250126021841,51.97565916401985,98.6988654078825
5.2,0.645,0.0,2.15,0.08,15.0,28.0,0.99444,3.78,0.61,12.5,3.0,19.58319649515318,176.4364007436543,1.8850040874569465,49624.68865363691,10.297060524381763,0.10209850507079163,45.56158083976336,101.68724753644217
6.7,0.86,0.07,2.0,0.1,20.0,57.0,0.99598,3.6,0.74,11.7,3.0,16.56653540462807,176.12356389653144,2.0013650568705272,50110.55623306538,10.569153900242297,0.09818651002199369,50.30807768200477,99.55605925387347
9.1,0.37,0.32,2.1,0.064,4.0,15.0,0.99576,3.3,0.8,11.2,3.0,14.969882417920141,195.79218267797017,1.976970962386467,50952.29261051475,10.863862178505821,0.10116562870278867,49.4879347238068,98.95047220146027
8.0,0.28,0.44,1.8,0.081,28.0,68.0,0.99501,3.36,0.66,11.2,2.0,13.132648617299122,195.90476306507972,2.1109846053168035,51368.75175266387,9.937049655057281,0.10045735356163217,51.15816164482403,102.26255225570827
7.6,0.79,0.21,2.3,0.087,21.0,68.0,0.9955,3.12,0.44,9.2,2.0,15.74595400473813,215.69939286166368,2.063120403171989,49468.88264119783,10.21682762029535,0.10113585686336023,52.56713527769178,99.13540770404325
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,2.0,16.349142574797355,194.7548981183283,2.2337988996548663,50369.0410847966,10.650127739113783,0.10197835587944407,53.500998138577245,96.92040817199417
9.7,0.69,0.32,2.5,0.088,22.0,91.0,0.9979,3.29,0.62,10.1,2.0,12.050985598719715,198.14600043486126,1.9593677881722007,49950.9588614193,9.487326913536991,0.10039045769700887,50.518835848029795,95.6807580375901
6.8,0.68,0.09,3.9,0.068,15.0,29.0,0.99524,3.41,0.52,11.1,1.0,12.493985810712394,165.59833010872012,2.044608101473029,49754.151493458005,10.03491934408269,0.09979439998592875,51.74270439292996,99.09013136083976
9.7,0.69,0.32,2.5,0.088,22.0,91.0,0.9979,3.29,0.62,10.1,2.0,17.90185124971606,192.9608150422763,1.9439612390407996,51697.95338653294,9.905980376820192,0.10122976601121962,49.99930965309366,99.81132093481371
7.0,0.62,0.1,1.4,0.071,27.0,63.0,0.996,3.28,0.61,9.2,2.0,13.14848217423446,215.03763480463508,2.0552051327078407,48694.725196749605,9.211181418702758,0.09950330953010765,46.56618537013086,98.64645290170853
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,2.0,14.041425636885737,245.9997354870206,1.9610959681418594,50120.024041357734,10.776093472201566,0.10138354238297892,46.757309718095854,97.4049263215868
6.5,0.51,0.15,3.0,0.064,12.0,27.0,0.9929,3.33,0.59,12.8,3.0,10.916438803222146,191.7440012914769,1.9134902594823355,48577.95055659546,9.454796967106459,0.09773232782359292,52.28861610775461,99.25127603610918
8.0,1.18,0.21,1.9,0.083,14.0,41.0,0.99532,3.34,0.47,10.5,2.0,16.97738836596835,225.28690496976026,2.0288688247066102,50729.66831567882,10.19026954597338,0.09942171588360349,53.5313429204968,100.72244244864864
7.0,0.36,0.21,2.3,0.086,20.0,65.0,0.99558,3.4,0.54,10.1,3.0,13.619503133029381,194.12028067283768,2.108753799103015,50195.75809112141,9.902260308143118,0.09879830842362594,49.96960779994053,97.7819731768211
7.0,0.36,0.21,2.4,0.086,24.0,69.0,0.99556,3.4,0.53,10.1,3.0,16.629738473113314,193.01128082046466,2.115680205095237,51057.84586901233,9.360986399555552,0.10167573067341813,50.30353090671424,101.83669359151408
7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,3.0,17.871944987068353,191.16262304696616,2.091533383662571,50387.434137561824,10.201427135493084,0.1004483609528711,48.01641191435687,103.85166823702484
5.4,0.74,0.0,1.2,0.041,16.0,46.0,0.99258,4.01,0.59,12.5,3.0,19.873723396120386,199.63561041024127,2.07078610493996,50853.5073782304,10.015440066302636,0.1004389196949273,52.496758475903974,97.99040197556728
9.9,0.44,0.46,2.2,0.091,10.0,41.0,0.99638,3.18,0.69,11.9,3.0,19.35506780809648,206.53882747294574,1.8933826339347004,51445.459290331324,10.561980953160742,0.10093442803878336,42.8232128649586,99.74521894955848
7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,3.0,10.617779547165615,192.06782432488117,2.164186100528959,49062.79287941415,9.871379542648512,0.10054020678878069,47.54314189429713,101.78039106373164
9.1,0.76,0.68,1.7,0.414,18.0,64.0,0.99652,2.9,1.33,9.1,3.0,14.338172413326511,198.13294725441855,1.9090537004072239,51942.31777205502,9.665409263419226,0.09889116355208655,50.51342485933438,100.56775494491683
9.7,0.66,0.34,2.6,0.094,12.0,88.0,0.99796,3.26,0.66,10.1,2.0,16.25298754321984,174.93739905453998,1.9737590272608099,50934.573122672016,10.249706955190172,0.09916363366137278,50.52931810513238,96.35003150357183
5.0,0.74,0.0,1.2,0.041,16.0,46.0,0.99258,4.01,0.59,12.5,3.0,14.822722838668897,202.72816501638204,2.120249871604189,49131.0031689238,9.94935781732507,0.09919329794130813,47.502008775639645,97.52867419298296
9.1,0.34,0.42,1.8,0.058,9.0,18.0,0.99392,3.18,0.55,11.4,2.0,14.812798408685111,202.39632473032563,2.047269019274536,46940.68804484516,9.862266110397934,0.09958127918406144,49.42016692303827,99.72102444609517
9.1,0.36,0.39,1.8,0.06,21.0,55.0,0.99495,3.18,0.82,11.0,4.0,19.0280268088382,194.0563671170192,2.1716876857262304,51289.80464488377,10.09941088435136,0.10004163504737174,51.443964510131686,102.7556967020613
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,3.0,11.699504375349843,212.4989477927313,1.9013445481610685,50684.83309202988,10.787927947754097,0.10031075361672742,50.16831640948505,98.37700265523307
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,3.0,12.916542079922063,202.61407936237953,1.8220008927553357,51020.82491340982,10.188321458221534,0.09891073870181807,52.30859094934995,95.12106089930884
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,3.0,13.98306968996745,196.8289040116754,2.0668996015195296,49738.67897554743,10.170552942244951,0.09987138391411675,53.284834182320274,99.9553330155989
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,3.0,16.40571189828324,203.34544055956223,1.8820967116165046,49617.78316364602,10.64784393264348,0.10082930979304189,54.26642460382713,99.38880969082153
6.5,0.52,0.11,1.8,0.073,13.0,38.0,0.9955,3.34,0.52,9.3,2.0,11.936520489550992,168.45102966857556,1.907662969841485,50356.46749798495,9.946435896570266,0.10076655470513522,45.569501448892,99.73511094455552
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,3.0,16.554625358925033,195.7933936783262,2.0658261781718954,49511.609905983525,10.19432401429985,0.09820110053627838,51.04223938452939,102.72847952148288
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,3.0,13.953320982368444,191.71273415704377,2.026946953609175,50424.05776431858,9.436639864013042,0.1017305646815271,51.66030184313969,99.91370657151678
7.8,0.87,0.26,3.8,0.107,31.0,67.0,0.99668,3.26,0.46,9.2,2.0,17.16318437243282,173.19251972669244,1.855992724585009,48868.576365973466,10.162774166422532,0.09856252028469167,49.76260923408381,97.6876005446622
8.4,0.39,0.1,1.7,0.075,6.0,25.0,0.99581,3.09,0.43,9.7,3.0,17.59701215061586,197.54436148400396,1.85397804987463,49211.54315710172,9.760819091151864,0.10022777010596444,51.12258461139732,99.8998975971146
9.1,0.775,0.22,2.2,0.079,12.0,48.0,0.9976,3.18,0.51,9.6,2.0,21.240901203446352,241.2371520260804,1.8930707323197329,50396.76050074286,9.142633486096662,0.09920934929901892,44.97986691737289,98.15006415346585
7.2,0.835,0.0,2.0,0.166,4.0,11.0,0.99608,3.39,0.52,10.0,2.0,12.586906758543504,217.14648236415263,2.0395355257019268,51556.124928347424,9.810897390197665,0.10030319876604737,50.23285775990572,103.00476871142257
6.6,0.58,0.02,2.4,0.069,19.0,40.0,0.99387,3.38,0.66,12.6,3.0,16.97276633753543,214.51765159404798,2.0906393484639865,49229.74023399719,10.346898323371324,0.09935169582696858,48.340720931568015,100.50798350605848
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,2.0,17.526338748805212,161.87816387822775,2.1302755933434048,51211.808739488486,9.913905153191592,0.09998482183709041,49.010904255171965,103.87661100895704
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,2.0,13.376227929583498,188.037631487631,2.0544421939317226,51405.29428082631,9.949822412681971,0.09944495210093873,54.11080053503356,100.48057852099623
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,2.0,21.16255406095152,202.78205823639067,2.1242886753944425,49513.45665776279,9.364030077958722,0.09951328823509724,45.883208380954464,98.54116863438556
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,3.0,13.450202970263295,232.57071844677876,1.9801635829977016,50772.41837600996,10.008532131406831,0.10005122397168491,49.279845339017434,100.38896447805459
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,3.0,9.717451683706326,180.36148426798715,2.116713903369423,49825.9302260602,10.179661675781457,0.10035219210331628,51.09468455316594,98.46494245417652
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,3.0,17.85224227026103,200.32477577266627,2.031836702602046,49738.9175497077,10.019017400510847,0.10025478054748418,50.995378489286715,100.0595430645366
7.6,0.54,0.02,1.7,0.085,17.0,31.0,0.99589,3.37,0.51,10.4,3.0,18.75331518393513,175.3685731366051,1.8361818700303805,49570.69245377921,10.179750693488696,0.10061347598840435,48.924600014559005,103.11460640848955
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,3.0,10.613765269432587,203.93010025296311,2.0762843513232148,50360.09327229619,9.080570715671646,0.1006253158892667,47.825169464848855,99.94764543716403
11.5,0.42,0.48,2.6,0.077,8.0,20.0,0.99852,3.09,0.53,11.0,2.0,13.048370392156563,184.3028345301654,2.066290124562082,50879.87719662697,10.166659954772516,0.09997580088908617,49.56703741945036,96.85489289699741
8.2,0.44,0.24,2.3,0.063,10.0,28.0,0.99613,3.25,0.53,10.2,3.0,14.754824465306108,220.62060808105576,2.0240392344992153,49332.57879562904,10.290613716619543,0.09792373799550315,50.28563472655746,98.35643577569013
6.1,0.59,0.01,2.1,0.056,5.0,13.0,0.99472,3.52,0.56,11.4,2.0,15.2131883201203,177.98043843887643,2.00741905256089,49947.75769952637,10.463095332618987,0.09680120639649163,52.33454353308516,99.25206749043558
7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,2.0,13.105112517034017,194.3612799460057,1.9626535319488674,50728.85505341476,10.536793687734907,0.10081015563132126,50.21001000875047,98.41012623955633
7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,2.0,15.169941082932388,263.86644357684344,2.044867408069608,49473.11085143406,10.76687077720238,0.10010192039308674,49.13963535996034,103.05817737202489
6.9,0.57,0.0,2.8,0.081,21.0,41.0,0.99518,3.41,0.52,10.8,2.0,16.247057214311923,203.58090114514806,1.931339362451362,52023.681869510896,9.136606405915648,0.09940445582585342,50.03810710368104,100.7772233178982
9.0,0.6,0.29,2.0,0.069,32.0,73.0,0.99654,3.34,0.57,10.0,2.0,16.404946718149205,213.64526693791933,2.0262787269943754,49852.962139037525,10.263112404528888,0.10048448927508505,50.67132123745658,99.44532243239932
7.2,0.62,0.01,2.3,0.065,8.0,46.0,0.99332,3.32,0.51,11.8,3.0,20.4933491822948,202.30483881013745,1.8201838255311786,50722.79138811135,11.004679274018493,0.09973374212538338,44.615185273775154,97.03923586504538
7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,2.0,14.804120282190668,185.57468095758145,1.9635708520252455,49983.70498180313,9.902609065084047,0.10098933485272128,51.74180628634257,98.69816219363764
7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,2.0,15.56560844651418,178.35291603515478,2.137906595421343,50409.26502052739,10.34237511164801,0.09809786641855961,50.19897482533791,99.49346650389252
7.2,0.58,0.03,2.3,0.077,7.0,28.0,0.99568,3.35,0.52,10.0,2.0,11.332184405039783,213.5065426870506,1.803876831532245,52595.07457229045,10.683235374769312,0.0991915885166598,49.38396752560044,99.78305983183502
6.1,0.32,0.25,1.8,0.086,5.0,32.0,0.99464,3.36,0.44,10.1,2.0,14.945511339557465,205.5854439396078,2.0160946987223607,50536.00517307109,9.717675165053775,0.10091967165263088,49.826384233289595,100.82901227919051
6.1,0.34,0.25,1.8,0.084,4.0,28.0,0.99464,3.36,0.44,10.1,2.0,19.87052665405623,207.99460717680165,1.8032207961036884,48576.201109392045,10.13830382049567,0.09890556783956081,52.696035218537304,101.8318977107051
7.3,0.43,0.24,2.5,0.078,27.0,67.0,0.99648,3.6,0.59,11.1,3.0,12.3999505895034,194.8428269241061,1.9514901023454947,51425.29783381701,9.183295639323633,0.10025912020150365,51.31005315713275,100.8260106666989
7.4,0.64,0.17,5.4,0.168,52.0,98.0,0.99736,3.28,0.5,9.5,2.0,15.23543705665297,181.64021635304022,1.9175689049603013,49374.16312090189,9.8275799427508,0.1004437051638419,51.16365332926059,99.41332996607586
11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.0333333333333,3.0,14.348136490350413,190.58318727457078,2.048943264465447,49047.30558435647,9.753456301180597,0.10191055091791208,46.4708374466509,101.30353860317132
9.2,0.54,0.31,2.3,0.112,11.0,38.0,0.99699,3.24,0.56,10.9,2.0,15.571970078765553,197.70506562878256,1.7609273622215498,51290.80648909781,10.222378763529981,0.0992903758042578,46.513974926302105,97.58113937661973
8.3,0.85,0.14,2.5,0.093,13.0,54.0,0.99724,3.36,0.54,10.1,2.0,10.607173275070943,250.78215405998475,1.910122498845789,50516.87516584774,10.358455828321814,0.09897164099667279,51.68002289210876,98.31609462601101
11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.0333333333333,3.0,15.730894725072519,207.7682263544319,1.992014900981826,49887.59049427599,9.983545795770002,0.1000857809208755,45.83119568383947,102.41647538006424
8.0,0.83,0.27,2.0,0.08,11.0,63.0,0.99652,3.29,0.48,9.8,1.0,14.687958298372187,177.5071542392112,1.9890841826414614,50339.15227047574,9.813655357361124,0.10048859718944492,51.01356966043264,104.99779505577789
7.2,0.605,0.02,1.9,0.096,10.0,31.0,0.995,3.46,0.53,11.8,3.0,16.201157720537164,219.48595822425384,1.9772595115494231,50946.07839238624,10.361931958988858,0.09907487002694473,50.88782943126241,97.14771110768775
7.8,0.5,0.09,2.2,0.115,10.0,42.0,0.9971,3.18,0.62,9.5,2.0,16.9617651540577,218.28428433187378,2.1372343765827355,51043.72917550851,9.484873167376293,0.10103509486961282,49.780987371827315,100.57907268446101
7.3,0.74,0.08,1.7,0.094,10.0,45.0,0.99576,3.24,0.5,9.8,2.0,19.527932926152072,175.60456730801042,1.8997885037300277,49496.3658850013,9.820750574366029,0.09999607540385055,52.064515864104614,99.88931775661293
6.9,0.54,0.3,2.2,0.088,9.0,105.0,0.99725,3.25,1.18,10.5,3.0,12.735960093921463,210.0397104866424,1.9114694794570823,50051.178049781825,9.834449317938796,0.1000210839395649,47.475012639338104,100.1696927910609
8.0,0.77,0.32,2.1,0.079,16.0,74.0,0.99656,3.27,0.5,9.8,3.0,13.038184293497888,224.14995955531856,2.0575344897827295,51053.688963040455,9.526494029072406,0.09867682671478585,50.84719384036217,98.2898266668104
6.6,0.61,0.0,1.6,0.069,4.0,8.0,0.99396,3.33,0.37,10.4,1.0,13.877032121526987,202.7370536396893,2.0741791082710894,51050.173048740326,10.302725920219437,0.09949604475033881,49.824299425919065,101.55775275214324
8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,2.0,10.581677304027533,203.79308048094774,2.0741286241492722,50841.84681118978,9.89020714211548,0.10137048557700579,47.92194221489869,101.3534803423068
7.5,0.58,0.56,3.1,0.153,5.0,14.0,0.99476,3.21,1.03,11.6,3.0,14.04733879833766,157.21269571590602,2.032773403648382,49788.07561337401,8.893281209684684,0.09975316591581458,52.407836288069305,101.70178264978757
8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,2.0,10.4179641103137,204.33482788680055,1.8162100466356759,50547.232724750145,9.876637344664793,0.10049414209866699,50.5544851672837,99.44276973879887
7.7,0.75,0.27,3.8,0.11,34.0,89.0,0.99664,3.24,0.45,9.3,2.0,18.11543393257302,194.20845147739053,1.9145474814746284,49702.598318062075,10.879453471527311,0.09972049116492064,52.45615579130151,99.48223935838602
6.8,0.815,0.0,1.2,0.267,16.0,29.0,0.99471,3.32,0.51,9.8,1.0,15.135814095632798,203.79028588728505,1.8663965561526141,50116.658924989715,9.915937076181812,0.09969377757415847,51.58761714003926,102.05596321803353
7.2,0.56,0.26,2.0,0.083,13.0,100.0,0.99586,3.26,0.52,9.9,2.0,11.557303994623927,179.0552552290398,2.1052595859954284,50659.6425789745,10.326079023408525,0.10041788060579235,50.03493793611383,99.84441160509738
8.2,0.885,0.2,1.4,0.086,7.0,31.0,0.9946,3.11,0.46,10.0,2.0,15.812711197145726,182.9250398063982,1.9696213830825038,52129.28087415845,9.387843231105807,0.0976769801209131,49.02210864756146,96.09436721421547
5.2,0.49,0.26,2.3,0.09,23.0,74.0,0.9953,3.71,0.62,12.2,3.0,9.7885976156112,206.71510634726107,1.845604626772261,50706.94944757513,10.626507647244045,0.0987880527997659,48.88501899979422,99.26574776776701
7.2,0.45,0.15,2.0,0.078,10.0,28.0,0.99609,3.29,0.51,9.9,3.0,11.524679637295623,215.24105008671106,2.011012469470641,49263.11968388444,9.719119546018423,0.09954389382253853,48.51576670684915,99.63694693551184
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,3.0,14.282553254471237,211.55997407930022,2.0691970395102492,49357.75037114847,10.477413941870717,0.09790257081910954,49.92098997926282,94.85188273689427
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,3.0,13.585152902378942,219.33965827019233,2.0803036144421507,51435.026899044424,10.125188952588188,0.10026879349717804,53.43954091177869,96.68534236744583
6.8,0.83,0.09,1.8,0.074,4.0,25.0,0.99534,3.38,0.45,9.6,2.0,14.980055532273795,212.1313244136737,2.172941496558043,50693.20219362561,9.28109937828475,0.09839669861872705,48.738759417731856,98.06963193136819
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,2.0,14.663420257994085,236.35625145945403,2.016007746630034,49103.99635860976,10.775310783478265,0.10084037372467287,50.04790967906987,101.30403397863633
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,2.0,13.263235392406145,203.33381377316405,1.8741595370631283,50666.56088094242,11.511089256628583,0.10090097627738702,51.25775876049029,100.08315223538686
7.1,0.755,0.15,1.8,0.107,20.0,84.0,0.99593,3.19,0.5,9.5,2.0,18.734306454531893,227.9828844115212,1.95206460648721,48597.69814008216,9.067079188851972,0.09802225235479194,49.280270307485715,103.39518193439383
8.0,0.81,0.25,3.4,0.076,34.0,85.0,0.99668,3.19,0.42,9.2,2.0,15.036227519818208,188.43907834012563,2.0186560301331173,49609.65297024383,9.270292147523673,0.0998042376384538,48.24776816575036,100.87983020828361
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,2.0,13.472813739403996,256.12258753067636,2.047013658292556,50811.62925553448,10.14228825374584,0.0995414127668093,52.56336034987516,99.2711967254039
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,2.0,16.2924909853725,187.12719730043054,2.155219661189246,48906.976898012086,11.157065473968476,0.10031247639381237,52.60734780635801,101.01718500154732
6.6,0.64,0.31,6.1,0.083,7.0,49.0,0.99718,3.35,0.68,10.3,2.0,12.814619012385378,191.02475995539604,2.0340882917108436,52249.97675316072,10.833791232674342,0.10035203162946646,49.55457418732899,99.31728653220384
6.7,0.48,0.02,2.2,0.08,36.0,111.0,0.99524,3.1,0.53,9.7,2.0,13.465288743057965,227.48210056904898,1.9993770810915448,51817.72030576541,9.77571686282306,0.09951111950211562,48.28604623245518,98.81809641727136
6.0,0.49,0.0,2.3,0.068,15.0,33.0,0.99292,3.58,0.59,12.5,3.0,14.397355330577277,219.0619916740075,2.024394097574703,49381.45614920129,9.86925618646714,0.09977659545664105,47.90800704175458,98.40432096194526
